PRICE_PER_NIGHT,TAX_AMOUNT,ACCOM_NAME_EN,ACCOM_TYPE_CODE,BOOKING_PROVIDER_NAME_EN,ROOM_TYPE_CODE,CITY_NAME_EN,REVIEW_SCORE_NAME_EN,STAR_RATING_CODE
53.4,40.05,Conrad Jabal Omar Makkah,Hotel,AGODA.COM,Specialty Rooms,Mecca,Very Good,5
57.8,43.35,Le Mژridien Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
93.4,70.05,Raffles Makkah Palace,Hotel,KAYAK,Suite,Mecca,Wonderful,5
50,37.5,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Good,5
19.2,14.4,Park Inn Makkah Al Naseem,Hotel,PARK INN MAKKAH AL NASEEM,Superior Room,Mecca,Very Good,5
19.2,14.4,Millennium Makkah Al Naseem,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
42.8,32.1,Address Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
39.6,29.7,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
9.4,7.05,____ ___ ___ _____ _______,Aparthotel,BOOKING.COM,Double Room,Mecca,Wonderful,0
16.6,12.45,Montana Al Azizia Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Good,3
26.4,19.8,___ ____ _______,Apartment,BOOKING.COM,Apartment Rooms,Al Maqrah,Good,0
16.8,12.6,Emaar Grand Hotel,Hotel,AGODA.COM,Twin Room,Mecca,Good,5
16.8,12.6,Time Ruba Hotel & Suites,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,4
20.6,15.45,"Jabal Omar Marriott Hotel, Makkah",Hotel,SHERATON,Deluxe Room,Mecca,Very Good,5
456.8,342.6,Al Kiswah Towers Hotel,Hotel,KAYAK,Standard Room,Mecca,Good,3
46.4,34.8,Le Mژridien Makkah,Hotel,PRICETRAVEL,Superior Room,Mecca,Very Good,5
5.4,4.05,Alayam Elite Hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,1
16.6,12.45,Al Ebaa Hotel,Hotel,HOTELS.COM,Quadruple Room,Mecca,Very Good,3
72.8,54.6,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
7.6,5.7,Snaf Inn Azizia Hotel,Hotel,AGODA.COM,King Bed Room,Mecca,Good,3
50.2,37.65,Hilton Suites Jabal Omar Makkah,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
459.6,344.7,Al Kiswah Towers Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Good,3
51.8,38.85,Jumeirah Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
7.6,5.7,Montana Al Azizia Hotel,Hotel,AGODA.COM,Quadruple Room,Mecca,Good,3
6,4.5,Alayam Elite Hotel,Hotel,EXPEDIA,Quadruple Room,Mecca,Very Good,1
15.4,11.55,Emaar Andalusia,Hotel,AGODA.COM,Quadruple Room,Mecca,Good,3
55.4,41.55,Pullman Zamzam Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Good,5
49.2,36.9,Pullman Zamzam Makkah,Hotel,AGODA.COM,Suite,Mecca,Good,5
11.8,8.85,Novotel Makkah Thakher City,Hotel,KAYAK,Specialty Rooms,Mecca,Very Good,4
28.8,21.6,Courtyard by Marriott Makkah,Hotel,SHERATON,Triple Room,Mecca,Very Good,3
41.2,30.9,Address Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
48.8,36.6,Pullman Zamzam Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Good,5
72,54,Raffles Makkah Palace,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
9.4,7.05,Kyona Alaziziyah - _____ ________,Hotel,PRICELINE,Triple Room,Mecca,Okay,3
32,24,Nour Althuria Hotel - Elaf Almaqam,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,3
12,9,Park Inn By Radisson Makkah Thakher East,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
41.2,30.9,Swiss™tel Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
72.6,54.45,Raffles Makkah Palace,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
52.4,39.3,Conrad Jabal Omar Makkah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
168,126,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,SWISSOTEL,Deluxe Room,Mecca,Very Good,5
184.4,138.3,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Standard Room,Mecca,Very Good,5
60.2,45.15,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
36.4,27.3,Al Ebaa Hotel,Hotel,HOTELS.COM,Quadruple Room,Mecca,Very Good,3
56.4,42.3,Address Jabal Omar Makkah,Hotel,PRESTIGIA,Standard Room,Mecca,Very Good,5
5.8,4.35,Makarem Mina Hotel,Hotel,PRICELINE,Standard Room,Mecca,Good,3
14.6,10.95,Four Points by Sheraton Makkah Al Naseem,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,4
54.2,40.65,Al Marwa Rayhaan By Rotana,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
17.4,13.05,Al Barakah Mawaddah Hotel,Hotel,EXPEDIA,Double Room,Mecca,Fair,2
55.4,41.55,Al Marwa Rayhaan By Rotana,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
13.8,10.35,Hibatullah Hotel Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,3
50.4,37.8,Swiss™tel Al Maqam Makkah,Hotel,EXPEDIA,Classic Room,Mecca,Very Good,5
43.6,32.7,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Specialty Rooms,Mecca,Very Good,5
14,10.5,Emaar Andalusia,Hotel,AGODA.COM,Twin Room,Mecca,Good,3
15.6,11.7,Park Inn By Radisson Makkah Thakher East,Hotel,PRICELINE,Standard Room,Mecca,Very Good,4
27.2,20.4,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,BOOKING.COM,Specialty Rooms,Mecca,Very Good,5
15.2,11.4,Makarem Umm Al Qura Hotel,Hotel,AGODA.COM,Superior Room,Mecca,Good,5
12.8,9.6,Makarem Umm Al Qura Hotel,Hotel,PRICELINE,Superior Room,Mecca,Good,5
41.2,30.9,Le Mژridien Makkah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
37,27.75,Swiss™tel Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
58.4,43.8,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,5
15.6,11.7,Al Ebaa Hotel,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,3
16.2,12.15,Elaf Ajyad Hotel,Hotel,KAYAK,Twin Room,Mecca,Okay,2
49.2,36.9,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Good,5
162.4,121.8,___ ___,Hotel,AGODA.COM,Classic Room,Mecca,Good,2
86.8,65.1,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,EXPEDIA,Classic Room,Mecca,Very Good,5
59.6,44.7,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
49.8,37.35,Al Shohada Hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,5
33.8,25.35,Swiss™tel Al Maqam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
159.8,119.85,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
5.8,4.35,Al Kiram Hotel,Hotel,AGODA.COM,King Bed Room,Mecca,Good,3
53.2,39.9,Pullman Zamzam Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Good,5
40.6,30.45,Copthorne Makkah Al Naseem,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,4
61.2,45.9,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
14.2,10.65,Makkah al Aziziah,Hotel,PRICELINE,Specialty Rooms,Mecca,Good,5
10,7.5,Dar Al Eiman Al Khalil Hotel,Hotel,TRAVELUP,Standard Room,Mecca,Fair,3
13,9.75,Emaar Al Manar,Hotel,AGODA.COM,Standard Room,Mecca,Good,3
136.4,102.3,Elaf Kinda Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,4
49.6,37.2,Swiss™tel Al Maqam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Very Good,5
60.4,45.3,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
59.8,44.85,Makkah Hotel,Hotel,PRESTIGIA,Triple Room,Mecca,Very Good,5
13.8,10.35,Al Kiswah Towers Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Good,3
11.2,8.4,Saja Makkah Hotel,Hotel,KAYAK,Specialty Rooms,Mecca,Very Good,3
24.8,18.6,Copthorne Makkah Al Naseem,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,4
113,84.75,Swiss™tel Al Maqam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Very Good,5
58.4,43.8,Al Marwa Rayhaan By Rotana,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
36,27,Pullman Zamzam Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Good,5
36.2,27.15,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
16.4,12.3,Copthorne Makkah Al Naseem,Hotel,AGODA.COM,Suite,Mecca,Very Good,4
393.6,295.2,Kyona Alaziziyah - _____ ________,Hotel,PRICELINE,Economy Room,Mecca,Okay,3
63,47.25,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,5
6.2,4.65,Montana Al Azizia Hotel,Hotel,KAYAK,King Bed Room,Mecca,Good,3
16.6,12.45,Elaf Ajyad Hotel,Hotel,KAYAK,Double Room,Mecca,Okay,2
51.6,38.7,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Twin Room,Mecca,Very Good,5
18.8,14.1,Worth Elite Hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,3
66.4,49.8,Elaf Kinda Hotel,Hotel,STAYFORLONG,Twin Room,Mecca,Very Good,4
62.6,46.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,PRICELINE,King Bed Room,Mecca,Very Good,5
27.6,20.7,____ _______ _____ ________ Diyar Al Mashaer For Serviced Apartments,Aparthotel,BOOKING.COM,Apartment Rooms,Mecca,Wonderful,0
17,12.75,____ ___ ___ _____ _______,Aparthotel,AGODA.COM,Triple Room,Mecca,Wonderful,0
28.8,21.6,Four Points by Sheraton Makkah Al Naseem,Hotel,SHERATON,Classic Room,Mecca,Very Good,4
31.2,23.4,Wassad Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Wonderful,4
33.8,25.35,Elaf Kinda Hotel,Hotel,EXPEDIA,Twin Room,Mecca,Very Good,4
17.4,13.05,Courtyard by Marriott Makkah,Hotel,KAYAK,Quadruple Room,Mecca,Very Good,3
13.2,9.9,Al Joud Boutique Hotel Makkah,Hotel,KAYAK,Quadruple Room,Mecca,Wonderful,3
58,43.5,Jabal Omar Hyatt Regency Makkah,Hotel,PRICETRAVEL,Standard Room,Mecca,Very Good,5
42.2,31.65,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Good,5
87.4,65.55,Jumeirah Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
49.4,37.05,Le Mژridien Makkah,Hotel,SHERATON,Classic Room,Mecca,Very Good,5
72.2,54.15,Jabal Omar Hyatt Regency Makkah,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
37.6,28.2,___ ___,Hotel,AGODA.COM,Suite,Mecca,Good,2
48.4,36.3,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,HOTELS.COM,Studio,Mecca,Very Good,5
55.6,41.7,Makkah Towers,Hotel,ELAF KINDA HOTEL,Family Room,Mecca,Good,5
34.8,26.1,Al Shohada Hotel,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
31.6,23.7,Swiss™tel Al Maqam Makkah,Hotel,SUPER.COM,Classic Room,Mecca,Very Good,5
15.2,11.4,Al Ebaa Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,3
8.8,6.6,Makarem Al-Bait Hotel,Hotel,HOTELS.COM,Standard Room,Mecca,Good,4
34.8,26.1,Pullman Zamzam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Good,5
76.8,57.6,____ ___ ___ _____ _______,Aparthotel,AGODA.COM,Triple Room,Mecca,Wonderful,0
7.8,5.85,Makarem Al-Bait Hotel,Hotel,HOTELS.COM,Standard Room,Mecca,Good,4
24.6,18.45,Elaf Ajyad Hotel,Hotel,STAYFORLONG,Twin Room,Mecca,Okay,2
533.4,400.05,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Standard Room,Mecca,Very Good,5
51.8,38.85,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Good,5
32.4,24.3,"Jabal Omar Marriott Hotel, Makkah",Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,5
11.8,8.85,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
106.2,79.65,Raffles Makkah Palace,Hotel,PRESTIGIA,Suite,Mecca,Wonderful,5
36.8,27.6,Le Mژridien Makkah,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
20.8,15.6,Elegant 3-Bedroom Retreat in Batha Quraish,Apartment,BOOKING.COM,Apartment Rooms,Mecca,Wonderful,0
28.6,21.45,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,PRICELINE,Suite,Mecca,Very Good,5
46,34.5,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,TRAVELUP,Twin Room,Mecca,Very Good,5
20.4,15.3,Saja Makkah Hotel,Hotel,EXPEDIA,Suite,Mecca,Very Good,3
11.8,8.85,Emaar Al Khalil,Hotel,STAYFORLONG,Twin Room,Mecca,Good,3
112.8,84.6,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
51.8,38.85,Pullman Zamzam Makkah,Hotel,KAYAK,Classic Room,Mecca,Good,5
22.8,17.1,Montana Al Azizia Hotel,Hotel,BOOKING.COM,Suite,Mecca,Good,3
71.4,53.55,Swiss™tel Al Maqam Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Very Good,5
54.6,40.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,Triple Room,Mecca,Very Good,5
53.8,40.35,Makkah Towers,Hotel,HOTELS.COM,Deluxe Room,Mecca,Good,5
42.6,31.95,Conrad Jabal Omar Makkah,Hotel,HILTON,Specialty Rooms,Mecca,Very Good,5
57.6,43.2,Hilton Suites Jabal Omar Makkah,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
50.8,38.1,Jumeirah Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
49,36.75,Pullman Zamzam Makkah,Hotel,KAYAK,Suite,Mecca,Good,5
17.4,13.05,Al Ebaa Hotel,Hotel,EXPEDIA,Triple Room,Mecca,Very Good,3
53.2,39.9,Makkah Towers,Hotel,HOTELS.COM,Suite,Mecca,Good,5
14.8,11.1,____ _____ ________,Aparthotel,KAYAK,Apartment Rooms,Mecca,Very Good,0
9.4,7.05,Saif Al Majd Hotel,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,1
110.4,82.8,Elaf Kinda Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,4
10.4,7.8,Roots Hotel,Hotel,SUPER.COM,Superior Room,Mecca,Very Good,3
93.4,70.05,Raffles Makkah Palace,Hotel,BOOKING.COM,Suite,Mecca,Wonderful,5
91.2,68.4,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,Suite,Mecca,Very Good,5
2522,1891.5,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,EXPEDIA,Suite,Mecca,Very Good,5
63.8,47.85,Jumeirah Jabal Omar Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,5
37.2,27.9,Pullman Zamzam Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Good,5
38.4,28.8,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Good,5
18.8,14.1,Worth Elite Hotel,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,3
28.2,21.15,Park Inn Makkah Al Naseem,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
639.6,479.7,Le Mژridien Towers Makkah,Hotel,PRICELINE,Specialty Rooms,Mecca,Wonderful,5
60.6,45.45,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
14.6,10.95,Emaar Al Manar,Hotel,AGODA.COM,Quadruple Room,Mecca,Good,3
26.6,19.95,Wassad Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Wonderful,4
45.6,34.2,Jumeirah Jabal Omar Makkah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
67.4,50.55,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
53,39.75,Pullman Zamzam Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Good,5
70.8,53.1,Anjum Makkah Hotel,Hotel,STAYFORLONG,Classic Room,Mecca,Wonderful,5
65,48.75,Anjum Makkah Hotel,Hotel,STAYFORLONG,Suite,Mecca,Wonderful,5
8.8,6.6,____ ______,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,3
32,24,Al Safwa Hotel,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
40.2,30.15,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Specialty Rooms,Mecca,Very Good,5
76.6,57.45,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
12,9,Copthorne Makkah Al Naseem,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,4
117.2,87.9,Jabal Omar Hyatt Regency Makkah,Hotel,PRICETRAVEL,Twin Room,Mecca,Very Good,5
7.6,5.7,Montana Al Azizia Hotel,Hotel,BOOKING.COM,King Bed Room,Mecca,Good,3
35.8,26.85,Makkah Towers,Hotel,PRICELINE,Twin Room,Mecca,Good,5
105.8,79.35,Raffles Makkah Palace,Hotel,SWISSOTEL,Suite,Mecca,Wonderful,5
40.4,30.3,Jumeirah Jabal Omar Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,5
39.6,29.7,Le Mژridien Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
4.6,3.45,Alayam Elite Hotel,Hotel,BOOKING.COM,Double Room,Mecca,Very Good,1
27.6,20.7,Violet Al Azizia Hotel Masjid Al Qatari,Hotel,EXPEDIA,Studio,Mecca,Very Good,4
42,31.5,"Jabal Omar Marriott Hotel, Makkah",Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
14.6,10.95,M Hotel Al Dana Makkah by Millennium,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
41,30.75,Le Mژridien Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,5
59,44.25,Swiss™tel Al Maqam Makkah,Hotel,EXPEDIA,Classic Room,Mecca,Very Good,5
12,9,Park Inn By Radisson Makkah Thakher East,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,4
40.6,30.45,Hilton Suites Jabal Omar Makkah,Hotel,BOOKING.COM,King Bed Room,Mecca,Very Good,5
33,24.75,Saja Makkah Hotel,Hotel,HOTELS.COM,Suite,Mecca,Very Good,3
39,29.25,Le Mژridien Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
49.2,36.9,"Jabal Omar Marriott Hotel, Makkah",Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
23.4,17.55,Copthorne Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,4
51.6,38.7,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Standard Room,Mecca,Very Good,5
54.2,40.65,Le Mژridien Makkah,Hotel,SHERATON,Twin Room,Mecca,Very Good,5
51.6,38.7,Hilton Suites Jabal Omar Makkah,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
43.2,32.4,Le Mژridien Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
29.8,22.35,Millennium Makkah Al Naseem,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
26.6,19.95,Elaf Kinda Hotel,Hotel,STAYFORLONG,Twin Room,Mecca,Very Good,4
143.8,107.85,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
38.2,28.65,Copthorne Makkah Al Naseem,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,4
45.4,34.05,Pullman Zamzam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Good,5
11.6,8.7,Four Points by Sheraton Makkah Al Naseem,Hotel,KAYAK,King Bed Room,Mecca,Very Good,4
32.8,24.6,Al Ghufran Safwah Hotel Makkah,Hotel,BOOKING.COM,Superior Room,Mecca,Wonderful,5
32.8,24.6,Al Ghufran Safwah Hotel Makkah,Hotel,KAYAK,Superior Room,Mecca,Wonderful,5
33.8,25.35,Shaza Makkah,Hotel,SUPER.COM,Deluxe Room,Mecca,Very Good,5
34,25.5,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Specialty Rooms,Mecca,Very Good,5
34.2,25.65,Novotel Residences Makkah,Apartment,PRICELINE,Apartment Rooms,Mecca,Very Good,0
34.2,25.65,Al Safwah Royale Orchid,Hotel,AGODA.COM,Standard Room,Mecca,Good,5
35,26.25,Al Safwah Royale Orchid,Hotel,EXPEDIA,Standard Room,Mecca,Good,5
20.2,15.15,Montana Al Azizia Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Good,3
144.6,108.45,Raffles Makkah Palace,Hotel,AGODA.COM,Suite,Mecca,Wonderful,5
284.2,213.15,Mahd Al Resala 3 Hotel,Hotel,PRICELINE,Triple Room,Mecca,Very Good,0
55.2,41.4,Conrad Jabal Omar Makkah,Hotel,HILTON,Superior Room,Mecca,Very Good,5
17.4,13.05,Makarem Umm Al Qura Hotel,Hotel,HOTELS.COM,Superior Room,Mecca,Good,5
27.4,20.55,"Jabal Omar Marriott Hotel, Makkah",Hotel,PRICELINE,Superior Room,Mecca,Very Good,5
105.8,79.35,Raffles Makkah Palace,Hotel,BOOKING.COM,Suite,Mecca,Wonderful,5
15.2,11.4,Al Ebaa Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,3
41.8,31.35,Jumeirah Jabal Omar Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,5
71,53.25,Makkah Towers,Hotel,ELAF KINDA HOTEL,Deluxe Room,Mecca,Good,5
16.6,12.45,Nuzhat Al Naseem Hotel,Hotel,KAYAK,Suite,Mecca,Good,1
68.2,51.15,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
5.4,4.05,Alayam Elite Hotel,Hotel,KAYAK,Quadruple Room,Mecca,Very Good,1
12.2,9.15,Makkah al Aziziah,Hotel,BOOKING.COM,Standard Room,Mecca,Good,5
52.8,39.6,Hilton Suites Jabal Omar Makkah,Hotel,HILTON,Standard Room,Mecca,Very Good,5
24,18,Elegant 3-Bedroom Retreat in Batha Quraish,Apartment,KAYAK,Apartment Rooms,Mecca,Wonderful,0
71.8,53.85,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,KAYAK,Superior Room,Mecca,Very Good,5
4.2,3.15,Emaar Legend,Hotel,PRICELINE,Twin Room,Mecca,Good,3
9.4,7.05,Kyona Alaziziyah - _____ ________,Hotel,KAYAK,Triple Room,Mecca,Okay,3
8.6,6.45,M Hotel Al Dana Makkah by Millennium,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,4
59.6,44.7,Hilton Suites Jabal Omar Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,5
61.8,46.35,Al Marwa Rayhaan By Rotana,Hotel,ROTANA,Twin Room,Mecca,Very Good,5
58.4,43.8,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
37.4,28.05,Le Mژridien Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
15.6,11.7,Elaf Bakkah Hotel,Hotel,HOTELS.COM,Quadruple Room,Mecca,Very Good,4
75.2,56.4,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,EXPEDIA,Twin Room,Mecca,Very Good,5
56.2,42.15,Le Mژridien Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,5
32.4,24.3,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Twin Room,Mecca,Very Good,5
64.2,48.15,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,King Bed Room,Mecca,Very Good,5
57.8,43.35,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,5
56.8,42.6,Hilton Suites Jabal Omar Makkah,Hotel,KAYAK,Triple Room,Mecca,Very Good,5
69.6,52.2,Jabal Omar Hyatt Regency Makkah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
19.2,14.4,Copthorne Makkah Al Naseem,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,4
74,55.5,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,KAYAK,Superior Room,Mecca,Very Good,5
57.2,42.9,Conrad Jabal Omar Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
11,8.25,Courtyard by Marriott Makkah,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,3
30.6,22.95,Courtyard by Marriott Makkah,Hotel,EXPEDIA,Twin Room,Mecca,Very Good,3
33,24.75,Al Ebaa Hotel,Hotel,SUPER.COM,Standard Room,Mecca,Very Good,3
39.8,29.85,Al Safwa Hotel Tower 1,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
51.6,38.7,Hilton Suites Jabal Omar Makkah,Hotel,HILTON,Superior Room,Mecca,Very Good,5
77,57.75,Raffles Makkah Palace,Hotel,TRAVELUP,Suite,Mecca,Wonderful,5
19.2,14.4,Park Inn Makkah Al Naseem,Hotel,KAYAK,Suite,Mecca,Very Good,5
19.6,14.7,Park Inn Makkah Al Naseem,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
12.2,9.15,Makkah al Aziziah,Hotel,PRICELINE,Specialty Rooms,Mecca,Good,5
459.6,344.7,Al Kiswah Towers Hotel,Hotel,BOOKING.COM,Deluxe Room,Mecca,Good,3
14.2,10.65,Three Points Musalli Makkah,Hotel,KAYAK,Triple Room,Mecca,Very Good,3
56.2,42.15,Jumeirah Jabal Omar Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
34.8,26.1,Pullman Zamzam Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Good,5
42.6,31.95,Jumeirah Jabal Omar Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
42.8,32.1,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
34.6,25.95,Pullman Zamzam Makkah,Hotel,PRICELINE,Suite,Mecca,Good,5
